@RELATION tweets-test
@ATTRIBUTE text string
@ATTRIBUTE retweets numeric
@ATTRIBUTE favorites numeric
@ATTRIBUTE dimension {"Governance", "Products & Services", "Performance", "Workplace", "Citizenship", "Innovation", "Leadership"}
@data
"Striking isn't it? Problem bankers all happen to be based in London: Lehman's; Barclays; JP Morgan's 'whale'...now HSBC.", 3, 21, "Governance"
"#Hsbc #bahrain  sacks employees with no proof and without following legal procedures  ", 0, 0, "Workplace"
"Breaking News: B$280,200+ was raised at HSBC's Walk Run Cycle 2012 charity event! #Brunei", 0, 17, "Citizenship"
"Every Bank Holiday, the local #HSBC ATM is either out-of-money or out-of-order by Saturday lunchtime.", 0, 0, "Products & Services"
"What's with that HSBC ad with the polyglot lemonade stall girl?", 0, 0, "Products & Services"
"Lord Green was chair of HSBC 2006-10 &amp; now Tory trade minister. If HSBC had a part in LIBOR rigging will he be sacked? ", 7, 78, "Governance"
"Ajena CNBV a investigación de HSBC en Estados Unidos ", 0, 8, "Governance"
"HSBC Money Laundering Scandal Claims Bank Executive  | ", 0, 0, "Governance"
"#HSBC #Mexican #Arizona #DrugCartels #Cayman #BVI #Gibraltar File*Link Haslers #Accountants #FBI Carroll ", 0, 1, "Governance"
"HSBC Compliance Head Bagley Tells Senate Hearing He’s Resigning.", 0, 0, "Governance"
"HSBC to apologise before Senate: HSBC will apologise to the US Senate after an investigation claimed that the ba... ", 0, 0, "Governance"
"HSBC apologizes over money-laundering claims ", 0, 0, "Governance"
"Osborne needs to stop lying (about HSBC, Citibank, etc) &amp; smearing &amp; blaming others and get on with doing his job.", 1, 2, "Governance"
"Y FECAL EN LA BABA: EE.UU. acusa al banco HSBC de contribuir al lavado de…  #AMLO #Fraude2012", 0, 2, "Governance"
"How London became the 'money-laundering capital of the world'  #HSBC #cesspool", 1, 13, "Governance"
"La Jornada en Internet: Caso Ye Gon, en indagatoria a HSBC: Senado de EU  vía @sharethis", 0, 1, "Governance"
"Enrique de la Madrid=HSBC=Lavado de dinero=Narcotráfico=PRIdesiempre=@EPN #conmanzanasypalitos", 0, 0, "Governance"
"RT @JA_WCT JAWCT thanks HSBC for their support! HSBC volunteers taught JA at SIS and Mill Hill schools.", 0, 0, "Citizenship"
"VIDEO: HSBC executive quits at hearing ", 0, 0, "Governance"
"21:00: Compra: Sco 493-BAC 493-HSBC 493- Venta: Sco 505 - HSBC 506-BAC 505 -  ", 0, 0, "Products & Services"
"Caso HSBC: ¿Advertencia de EU al PRI y a Enrique Peña Nieto?:  ", 0, 3, "Governance"
"Ojo:RT @AlfredoJalife Había advertido q AMLO tenía bomba nuclear:retiros d Videgaray x $100 millones 20 veces n HSBC  mes antes d elección", 0, 0, "Governance"
"#singapore #news HSBC admits 'failure' to prevent money-laundering: WASHINGTON: Shamed HSBC executives...  #business", 0, 0, "Governance"
"En México, HSBC cerró sucursales por #39;lavado#39;: El ex presidente de HSBC en México, Paul Thurston, dijo ant... ", 0, 0, "Governance"
"EU acusa a HSBC de tolerar lavado de dinero de cárteles mexicanos ", 0, 0, "Governance"
"@el5anto :Advirtió AMLO tener bomba nuclear: El Sr. Videgaray hizo retiros x 100MDP 20 veces HSBC mes antes de las elecciones #FuerzaChano", 3, 35, "Governance"
"HSBC head of compliance stepping down ", 0, 0, "Governance"
"Can't get a loan out at the mo... would HSBC give me a loan, if I were a drug cartel instead? Probably ;-)", 0, 0, "Governance"
"Investiga Senado de EU lavado de dinero en HSBC-México. La banca inmersa en corrupción  ", 2, 19, "Governance"
"RT @morelikewater: #HSBC #RBS #UBS #Lloyds #Citygroup and #Barclays ALL IN IT TOGETHER. //rolling in it together - tax payers money &amp; fraud", 0, 0, "Governance"
"@edwards_charlie - Good Luck for tomorrow! hope you enjoy your first day at HSBC!! we will be thinking about you xxxxxx", 0, 0, "Workplace"
"14:00: Compra: Sco 492-BAC 494-HSBC 494- Venta: Sco 504 - HSBC 506-BAC 506 -  ", 0, 0, "Products & Services"
"hospício: hsbc dia 04 de agosto", 1, 5, "Citizenship"
"Renuncia directivo de HSBC por lavado", 1, 13, "Governance"
"Autoridades mexicanas evaluarán la información del Senado de EU e investigarán a HSBC: Poiré ", 0, 5, "Governance"
"RT @adri_maldhdz_RB: HSBC hace fraude con billetes falsos a pensionados  | #accionescolectivas chimuelas en MX", 0, 5, "Governance"
"53 days to @themaine at hsbc", 0, 0, "Citizenship"
"HSBC acepta que permitió lavado de miles de millones de dólares en México, Irán y Siria; pide disculpas: ", 0, 9, "Governance"
"@blogdeizquierda CNBV sabía de cuentas de HSBC con posible lavado de dinero, pero no los sancionó:  ", 0, 0, "Governance"
"#Senate panel accuses HSBC in money-laundering reportSenate panel accuses HSBC in money-laundering report  $BARC", 0, 0, "Governance"
"Top News HSBC 'laundered Mexico drug cash' ", 0, 0, "Governance"
"#BREAKINGNEWS US Senate hearing on claims #HSBC #Bank allowed money laundering  RT #Anonymous #NEWS", 6, 56, "Governance"
"#HSBC reconocerá fallas ante EU ", 1, 16, "Governance"
"HSBC compliance chief steps down after probe - ", 0, 0, "Governance"
"04:00: Compra: Sco 492-BAC 494-HSBC 494- Venta: HSBC 506-Sco 504 - BAC 506 -  ", 0, 0, "Products & Services"
"I am playing a video game. The video game is called HSBC BANK PLEASE INSERT YOUR CARD. Yep. I am literally just pressing buttons.", 31, 164, "Products & Services"
"Head of Group Compliance #HSBC David Bagley tells US Senate he's standing down #skynewsbiz: ...  #News #BreakingNews", 0, 0, "Governance"
"Feature: #HSBC accused of laundering drug money for #Mexican cartels ", 9, 73, "Governance"
"Cinco Días &gt; HSBC sitúa a España como el próximo en la lista para un rescate global ", 0, 0, "Leadership"
"@fnafilms: Why I hated banks long before it became trendy  #barclays #scum like what HSBC did to my mam but much worse", 0, 0, "Products & Services"
"Did #HSBC expose the US to money laundering? Drug &amp; terrorism financing risks? Read the full Senate investigation here: ", 1, 1, "Governance"
"HSBC aceptará ante el Senado de EU haber lavado dinero del narco mexicano... y pedirá una disculpa ", 2, 37, "Governance"
"HSBC... Tenés la peor atención al cliente del mercado bancario... salbelo...", 0, 0, "Products & Services"
"Tonight was an amaaaazing night, I was invited to the opening of HSBC Bank in Dundee to show clients my Torch and... ", 0, 2, "Performance"
"“@Egg_Plantation: Slavery isn't abolished, it just wears a suit now” 2008 screw up, Barclays LIBOR scandal, HSBC ML scandal.", 0, 0, "Governance"
"THE CORPORATE POLITICIANS: 20 years of failure for Britain as they skimmed the system. #Vodaphone,#Amazon,#iTunes,#Apple,#hsbc,", 0, 0, "Governance"
"RT @Toronto_job Premium Banker: HSBC Bank Canada (Scarborough Employment Type : Regular To provide superior sales... ", 0, 0, "Workplace"
"09:00: Compra: Sco 496-BAC 496-HSBC 496- Venta: Sco 508 - HSBC 510-BAC 508 -  ", 0, 0, "Products & Services"
"U.S. exports to China forecast to outpace U.S. imports from China during next five years - HSBC Global Connections ", 0, 2, "Leadership"
"RBI understands need for weaker rupee - HSBC ", 0, 0, "Products & Services"
"Douglas Flint speaking to HSBC employees about the HSBC Water Programme in London this lunchtime #wateraction ", 0, 2, "Citizenship"
"Sevens flavour to JWC 2012 squads: Fans of the HSBC Sevens World Series will recognise a few names among the JWC... ", 0, 0, "Citizenship"
"#BreakingNews Gini &amp; Jony in talk with HSBC and Barclays PLC to settle dues: The Bombay High...  #ShubhamConsultants", 0, 0, "Products & Services"
"Feeling so much more dangerous banking with HSBC now than I did 24 hours ago. They really have shaken off that fusty Midland Bank image.", 0, 0, "Governance"
"$ADRs: Calendar of Events – Report Highlights HSBC Holdings plc (ADR …  #ADRs #Calendar #events", 0, 0, "Citizenship"
"HSBC Holdings aceptará ante el Senado de EU haber lavado dinero del narco mexicano -  #oaxaca #twitteroax #mexico", 0, 1, "Governance"
"Tell ALEC Companies: @HSBC @FedEx @Conoco @Comcast @Chevron  @Amex @att #Reynolds @Pfizer to Stand Down. #BOYCOTT!  @afaduln @Progress2day", 0, 7, "Citizenship"
"HSBC Global's stake in Maruti Suzuki dips below 5%: The stake holding of HSBC Global Investments Fund in the... ", 0, 0, "Performance"
"HSBC Global's stake in Maruti Suzuki dips below 5%: The stake holding of HSBC Global Investments Fund in the... ", 0, 0, "Performance"
"Had to drive to four locations before finding one that was open...I'm so ready to make a switch. (@ HSBC Bank) ", 0, 0, "Products & Services"
"EU indaga negocios de HSBC en México: El Senado detallará los acuerdos del banco en lugares vistos como focos de... ", 0, 0, "Governance"
"EE.UU. acusa al banco HSBC de contribuir al lavado de dinero iraní y del narco mexicano ", 0, 0, "Governance"
"HSBC Bank Mauritius to sell stake in Axis Bank, Yes Bank - According to sources, HSBC Bank Mauritius will sell its s... ", 0, 0, "Performance"
"EPFO fund management: SBI outperforms HSBC, Rel Cap, I-Sec: The credit rating agency CRISIL w...  Free Press Journal", 0, 0, "Leadership"
".#HSBC se disculpa tras presunto lavado de #dinero de #cárteles de #droga mexicanos ", 1, 6, "Governance"
"20:00: Compra: HSBC 494-Sco 494-BAC 494- Venta: BAC 506 - HSBC 504-Sco 506 -  ", 0, 0, "Products & Services"
"HSBC China flash manufacturing index shows further contraction, falls to 48.1 vs. 48.4 - @Ma...  #News #BreakingNews", 0, 0, "Leadership"
"Renuncia ejecutivo de HSBC; cierran cuentas mexicanas  #CierroLosOjosCuando Toy Story 4 #132VecesMásViolento", 0, 12, "Governance"
"Report: HSBC allowed money laundering that likely funded terror, drugs ", 0, 0, "Governance"
"SVP Business Banking Rgn Mgr @ HSBC ", 0, 0, "Workplace"
"Recuerdan había advertido que AMLO tenía bomba nuclear:elSr. Videgaray hizo retiros x $100 millones 20 veces HSBC mes antes d elección", 20, 248, "Governance"
"#HSBC compliance boss #DavidBagley resigns after US Senate released  scathing report|  #moneylaundering #organizedcrime", 0, 0, "Governance"
"Neta #HSBC eres el peor banco del mundo!", 0, 0, "Products & Services"
"Wadda hell, instead of HSBC sponsoring the fireworks, now it's Honda. #Honda #CelebrationofLights", 0, 0, "Citizenship"
"Comisiones por tranferencia via SPEI de otros bancos: HSBC $8, Azteca $8, Mifel $0, Inbursa $4.5, Bajío $7.5", 1, 0, "Products & Services"
"Property &amp; Building in deal to refinance HSBC Tower: | JERUSALEM, June 10 (Reuters) - Israeli real estate firm P... ", 0, 0, "Performance"
"Finalmente, HSBC aceptó q sus estructuras financieras en México, Irán y Siria, entre otros, permitieron el lavado de dinero de miles de mdd", 0, 1, "Governance"
"Senate panel plans HSBC money laundering hearing: (Reuters) - A Senate panel investigating breakdowns in money l... ", 0, 0, "Governance"
"Property &amp; Building in deal to refinance HSBC Tower: Israeli real estate firm Property &amp; Building said on Sunday... ", 0, 0, "Performance"
"Presentarán caso Ye Gon en investigación a HSBC: Un reporte dado a conocer por el Senado de EU refiere cómo ejec... ", 0, 0, "Governance"
"Unleashed some fury about HSBC's pathetic online banking. Woman's response you can call us to check your balance #areyoufuckingserious!?", 0, 0, "Products & Services"
"#HSBC the world's local bank for every local drug dealer! #piggybank", 0, 0, "Governance"
"Recuerdo que @qtfpedromoreno me habia dicho que HSBC era de esos bancos que habían tenido un crecimiento aceleradamente extraño en mexico.", 0, 0, "Governance"
"#HSBC, Europe's largest bank, accused of having lax controls that allowed money laundering.  via @ajenglish", 0, 1, "Governance"
"EU acusa lavado en HSBC México  vía: CNN expansión", 0, 1, "Governance"
"[wbr] WBR: Banks in trouble again 17 Jul 12: HSBC is in the dock over money laundering. The US Congress has hear... ", 0, 0, "Governance"
"Alguien sabe que están regalando en los Banamex??? Todos están hasta la madre! Fui a HSBC, bancomer y Scoria Bank y nada que ver con esto!!", 0, 0, "Products & Services"
"Liga Senado de EU a Ye Gon con lavado en HSBC. ", 0, 8, "Governance"
"China (CNY) Chinese HSBC Manufacturing PMI: 48.10, Previous: 48.40", 0, 0, "Leadership"
"New:  The recent sell-off in platinum group metals (PGMs) may attract bargain hunting, according to HSBC Holdings... ", 0, 0, "Leadership"
"Creepy #Rio+20 video ft. masters of spin #Shell #HSBC &amp; #Monsanto. Will u buy what they're selling? Mwahaha  #RioPlus20", 0, 2, "Citizenship"
"Banco británico HSBC implicado en lavado de dinero de cárteles de droga: Mediante un informe, Carl Levin, presid... ", 0, 0, "Governance"
"I'm switching to HSBC as soon as this is over", 0, 0, "Products & Services"
"En 2012, HSBC, La Caixa y Santander entraron como accionistas de #PRISA, por conversión de deuda", 0, 4, "Performance"
"@AndrewStoeten No but HSBC_VIP password is toronto", 1, 0, "Products & Services"
"HSBC to apologise before Senate ", 6, 41, "Governance"
"Mortgages: HSBC lowers interest bar on fixed rates ", 0, 3, "Products & Services"
"Jura HSBC que no sabía que las cuentas a nombre de Joaquín Guzmán Loera eran de El Chapo.", 2, 3, "Governance"
" Sr Mgr Business Finance - HSBC MY -  New York, NY  #NYC #NY #Finance", 0, 0, "Workplace"
"Natwest-Barclays-Midlands(HSBC)-Lloyds...  #Manics", 0, 0, "Governance"
"THE CORPORATE POLITICIANS: 20 years of failure for Britain as they skimmed the system. #cnn,#times,#cnbc,#hsbc", 0, 0, "Governance"
"Travel Counsellors has been named in the Sunday Times HSBC International Track 200, marking its international success.", 0, 2, "Performance"
"El narco usaba banco en EU; implican a ejecutivos de HSBC. Informe del Senado de EU revela altos flujos. /Excélsior ", 0, 0, "Governance"
"HSBC close branch in Hove ", 0, 0, "Performance"
"New blog post : HSBC 'allowed money laundering' ", 0, 0, "Governance"
"Promo for HSBC Cardholder Get Rp.500.000 off after Purchasing Rp 3.000.000 and Free #Beauty Pouch check store ", 0, 1, "Products & Services"
"HSBC-Please come back to my Best Buy Credit accounts.  Where did we go wrong?  I still love you!!!!", 0, 0, "Products & Services"
"Officially in the 2012 Cambodia national team for HSBC Asian 5 Nations!Proud to be given the opportunity to defend my country's colors!", 0, 0, "Citizenship"
"Banco HSBC reconocerá errores para evitar lavado de dinero en comparecencia ante el Senado de Estados Unidos - ", 0, 5, "Governance"
"HSBC provided a conduit for drug kingpins and rogue nations, according to a US Senate committee investigating  via ", 0, 0, "Governance"
" /HSBC reconoce lavado para el narco mexicano en EU...Algo tendrá q ver con el PRI...digo..no...", 0, 0, "Governance"
"Lax controls at HSBC, Europe's largest bank, allowed money laundering for almost a decade, a US Senate investiga... ", 0, 0, "Governance"
"El caso de Zhenli Ye Gon fue presentado en EU como evidencia de los débiles controles de HSBC en México ", 2, 48, "Governance"
"@PoliticalPryers he's ceo of one of the banks involved . He high but not the top!  By this time next week RBS, Llyods, HSBC will get same", 0, 0, "Governance"
"HSBC 'allowed drug cartels to launder money' - Americas - Al Jazeera English  via @ajenglish", 0, 0, "Governance"
"Durante 8 años los narcos mexicanos utilizaron las sucursales de HSBC para lavar miles de millones de dólares. ", 1, 5, "Governance"
"HSBC laundered billions of dollars for Mexican drug cartels, Senate investigation finds ", 0, 0, "Governance"
"shock #HSBC Bank card not working again", 0, 0, "Products & Services"
"New Chi Kri HSBC Stress Management CDs have arrived. Delivering them to the conference tomorrow...", 0, 0, "Workplace"
"Special Report: HSBC's money-laundering crackdown riddled with lapses ", 23, 40, "Governance"
"HSBC lax in preventing money laundering by cartels, terrorists  via @CNNMoney", 0, 0, "Governance"
"Telmex Telcel  hsbc aeromexico y Chrysler entre los 10 marcas q mas facturan en Mobile en México", 0, 0, "Leadership"
"Telmex Telcel  hsbc aeromexico y Chrysler entre los 10 marcas q mas facturan en Mobile en México", 0, 0, "Leadership"
"Yo opino q @bodysystemsmx deberïa abrir cuenta en banorte, banamex o santander! Hsbc es el peor banco (después d bancomer) del mundo mundial", 0, 0, "Products & Services"
"'Money laundering': HSBC boss quits: The head of compliance at banking giant HSBC has resigned in front of a US ... ", 0, 0, "Governance"
"EU investiga a HSBC por supuestas operaciones de lavado de dinero en México – TijuanaHOY – Noticias: ", 0, 0, "Governance"
"@terryronald amterry had an amazing few drinks in Soho with rel'ship manager I met at my bank HSBC. Spanish and lovely! Random Tipsy now x", 0, 0, "Products & Services"
"HSBC sign on ex-OIB head office RT @amrashdi: ", 0, 4, "Performance"
"A preliminary gauge of Chinese manufacturing activity fell in June, HSBC said. The reading could stoke ...  #US #WSJ", 0, 1, "Leadership"
"Revela HSBC cierre sucursales en México por lavado de diniero", 1, 6, "Governance"
"06:00: Compra: BAC 496-HSBC 496-Sco 496- Venta: Sco 508 - BAC 508 - HSBC 510- ", 0, 0, "Products & Services"
"Turkey's Isbank which may soon purchase HSBC Pakistan: 86 years old, 3005 ATMs, 963 deposit-taking ATMs, 909 Netmatik Machines, 928 branches", 0, 1, "Performance"
"HSBC China Manufacturing PMIManufacturing PMITM signals seventh successive month of deteriorating operating conditions ", 0, 0, "Leadership"
"Bob Diamond didn't know what his traders were doing for exactly the same time the head of Barings/Northern Rock/HSBC/RBS didn't know either.", 0, 1, "Governance"
"HSBC to apologise for money laundering: US senate probe found there were lax controls and a pervasively pollute... ", 0, 0, "Governance"
"Senate panel plans HSBC money laundering hearing  #RedMondo", 0, 0, "Governance"
"@tornadoliese I know :) they say should be less than 3 hours. Still impressed at HSBC.", 0, 0, "Performance"
"Asia blog: China Still Destocking:   By John Richardson A NEW report from HSBC supports our argument that ...  #ICIS", 0, 0, "Citizenship"
"@lopezdoriga:HSBC reconoce ante una subcomisión del Senado d EUA que se lavó dinero en su banco x  falta d controles./ Y los demas bancos?", 0, 0, "Governance"
"Property &amp; Building in deal to refinance HSBC Tower: JERUSALEM (Reuters) - Israeli real estate firm Property &amp; B... ", 0, 0, "Performance"
"Habría que preguntarse por qué los gringos ahora le pegan al HSBC, aún cuando sea cierto lo del lavado, a quien benefician con eso...", 0, 0, "Governance"
"After years of wondering, now we know, HSBC stands for Heroin Sellers' Best Chum.", 2, 20, "Governance"
"#HSBC to the helpful individuals we have dealt with, we salute you. To the other ones..... BLAH!", 0, 0, "Products & Services"
"RT @NoticiasMVS: ENTÉRATE: #HSBC reconoce errores y vulnerabilidad ante lavado de dinero y terrorismo ", 0, 0, "Governance"
"Fuck you natwest!HSBC is the bank to be with... At least they don't mess up your week!", 0, 0, "Products & Services"
"Just popped to #HSBC to be told that the business manager has 'sneaked off' this afternoon! #skivor", 0, 0, "Products & Services"
"Hong Kong stocks retreat, led by HSBC, Esprit  #HSI #Trading", 0, 0, "Performance"
"Bank regulators to face tough questions over HSBC money laundering: (Reuters) - Current and former bank regulato... ", 0, 0, "Governance"
"So We Comparing Banks Now! RT @WayIn2Deep : Bank Of America &gt; Wells Fargo", 0, 0, "Products & Services"
"RT @joethemailman: 3. OBAMA said PRIVATE SECTOR is Doing Fine! ~&gt; Bank of America to lay off 675 workers in Fort Lauderdale---&gt;...", 0, 0, "Workplace"
".@BofA_News Small biz owner hubby tried to fax doc for Bank of America; Local branch can't do it &amp; he's getting charged for it!! #fail", 0, 0, "Products & Services"
"Merrill Lynch Financial Advisor Program – Garden City, NY: Merrill Lynch - Garden City, NY - At Bank of America ... ", 0, 0, "Workplace"
"Today's Mortgage Rates: Bank of America, PNC Bank and BB&amp;T Refinance ... - Eastern Morning Herald ", 0, 0, "Products & Services"
"bank of america get on my nerves.. takin them 30mins just to close one of my accts!", 0, 0, "Products & Services"
"I'm at Bank of America (Westlake Village, CA) ", 0, 0, "Products & Services"
"#PHX Biz Journal - Bank of America pays $162K to settle maternity leave discrimination case ", 0, 1, "Workplace"
"Bank of America Study Says Word Of Mouth Beats Social Media For Small Biz Marketing - Business Insider ", 0, 2, "Performance"
"Buzz for Bank of America:  - RT @ThisIsOG Practice at Bank of America Stadium tomorrow, be there or be square #Panthers", 0, 0, "Citizenship"
"I'm at Bank of America ATM (Woodstock, GA) ", 0, 0, "Products & Services"
"How To Buy Bank Of America At A Discount And Generate Income Using Options - Seeking Alpha  via @seekingalpha", 0, 0, "Products & Services"
"The June Bank of America/Merrill Lynch Fund Managers Survey displayed defensive positioning by...  #treasuries #bonds", 0, 0, "Performance"
"Daughtry Tickets  at Bank of America in Boston MA on Jul 26 #daughtry", 0, 0, "Citizenship"
"Bank of America Study Says Word Of Mouth Beats Social Media For ... ", 0, 0, "Performance"
"I'm at Bank of America (Madera, CA) ", 0, 0, "Products & Services"
"I'm at Bank Of America Tower (Phoenix, AZ) ", 0, 0, "Products & Services"
"New Job Vacancy: Administrative Assistant III - Chandler, AZ/Thousand Oaks,CA at Bank Of America in California, US  #Cal", 0, 0, "Workplace"
"How Bank of America Execs Hid Losses—in Their Own Words: By Cora Currier, ProPublica When Bank of Amer...  @Truthdig", 1, 3, "Performance"
"And Corps are people too. RT @sallykohn Shock courtesy of Bank of America.  Awe courtesy of a generous soldier.   #HDL", 0, 0, "Products & Services"
"Not Having A Mortgage Doesnâ€™t Stop Bank Of America From Foreclosing On The House ", 0, 0, "Products & Services"
"Dear America, thanks for bailing us out. Love, Bank of America.  ", 13, 346, "Products & Services"
"@iamjheiGHtz   I work for Bank of America, is there anything I can do to help? ^kl", 0, 0, "Products & Services"
"Welcome Host Hotels &amp; Resorts Inc.&amp; Bank of America Merrill Lynch as 2013 #ALISconference sponsors.  #hotel #investment", 0, 0, "Citizenship"
"I'm at Bank of America (Frisco, TX) ", 0, 0, "Products & Services"
"Local Museums Free for Bank of America Cardholders - New Milford, NJ Patch  #bergencounty #freemuseums", 0, 0, "Citizenship"
"Pioneer Natural Resources To Participate In The Bank Of America Merrill Lynch ... ", 0, 0, "Products & Services"
"Bank of America Among the 15 Most-Disliked Companies in America  #creditunions", 0, 0, "Governance"
"BoA cuts Reliance Industries to underperform: Reuters Market Eye - Bank of America-Merrill Lynch cuts Reliance... ", 0, 0, "Performance"
"Need to find a close Bank of America", 0, 0, "Products & Services"
"Wtf! The Bank Of America is packed. I guess People need them moneys to buy fireworks hehe", 0, 0, "Products & Services"
"Bank Of America in #BeverlyHills, #CA - ", 0, 0, "Products & Services"
"Banking on Green Energy  via @sharethis Bank of America, in deep financial trouble, wants to bank on Green Energy?! #wth", 0, 0, "Citizenship"
"Bank Of America Has Some Nice Things To Say About Barclays Bob Diamond: Earlier today, Barclays' Bob Diamond resigned from his positi...", 0, 0, "Products & Services"
"3 Years After Taxpayer Bailout, Bank of America Ships Jobs Overseas  Another reason to move your money... #p2", 0, 1, "Workplace"
"Despite 500,000 U.S. Call Center Job Losses Since 2008, Bank of America Is Hiring in The Philippines  #topprog #p2 #p2b", 0, 12, "Workplace"
"I'm at Bank Of America (Calexico, California) ", 0, 0, "Products & Services"
"Bank of America can kiss my ass #thatisall", 0, 0, "Governance"
"I think everyone here at Bank of America should wear a gas mask. I am about to blow a fart in which they all are going to want to kill me.", 0, 0, "Products & Services"
"Bank of America to cut execs in wealth-management unit  #banking #news", 0, 0, "Workplace"
"@TheRiseofReign I work for Bank of America. What happened? Anything I can do to help? ^ba", 0, 0, "Products & Services"
"@TripleD90 wells fargo &amp; bank of america", 0, 0, "Products & Services"
"How Bank of America misled shareholders – in their own words: ", 5, 24, "Performance"
"How A Chicago Short Sale Works With Bank of America | Chicago ...: Phil Buoscio specializes in loan modification... ", 0, 0, "Products & Services"
"¿alguna casa de cambio @En_laDelValle donde pueda cambiar un cheque de Bank of america?", 0, 2, "Products & Services"
"@advocatehorace We are the lead and exclusive experts for Spire Law Group, LLP. (Abeel v. Bank of America) and we want to partner up!", 0, 0, "Governance"
"I'm at Bank of America (Rolling Meadows, IL) ", 0, 0, "Products & Services"
"Bank of America reports $2.5 billion in second-quarter income, topping analysts' expectations", 0, 1, "Products & Services"
"I just ousted @buaysia as the mayor of Bank Of America on @foursquare! ", 0, 0, "Workplace"
"Got bank of America with no Job . .", 0, 0, "Products & Services"
"@DSthefirst Bank of America are 100000x better. And that's saying something.", 0, 0, "Products & Services"
"Bank of America has done a great job handling our home loan, especially Mr. Hulio Esperza &amp; the tweeter team. Many many thanks.", 0, 0, "Products & Services"
"I call Bank of America they tell me to call VISA, I call VISA they tell me to call Bank of America! PLEASE SHOOT ME!", 0, 0, "Products & Services"
"Janes Addiction Tickets  at Bank of America in Boston MA on Aug 11 #janesaddicition", 0, 0, "Citizenship"
"Bank Of America Stadium | The Marriott Charlotte Executive Park Features A VIP Package For The Brothers Of The S... ", 0, 0, "Citizenship"
"I'm at Bank of America (Glen Allen, Virginia) ", 0, 0, "Products & Services"
"Loan Modification Truth From Bank of America - part 2  #loans#credit#mortgage#home", 0, 0, "Products & Services"
"Can't wait to start work at Bank of America on Monday", 0, 0, "Workplace"
"@alex_beee I work for Bank of America. What happened? Anything I can do to help? ^jh", 0, 0, "Products & Services"
"Senior Quality Specialist @ Bank Of America ", 0, 0, "Workplace"
"2012RT @lady_gaga_oreilThanks, Bank of America  #video #funny #banks #bank #account #chargin... ", 0, 0, "Governance"
"With the bank of america", 0, 0, "Products & Services"
"I have a new low score on the Bank of America game I downloaded on my iPhone", 0, 0, "Products & Services"
"Banks in Topeka, KS | U.S. Bank - White Lakes Office, Bank of America, Capital City Bank, Capitol Federal, UMB B... ", 0, 0, "Workplace"
"Bank of America reporta beneficios trimestrales por 2,500 millones de dolares en ultimo trimestre.", 0, 0, "Products & Services"
"@castpart - Bank of America gauges interest for Huntsman (Biz Journal): Share With Friends:  |  | Top News - Ind...  ", 0, 0, "Performance"
"I'm at Bank Of America (Abingdon, Maryland) ", 0, 0, "Products & Services"
"I'm at Bank Of America (Des Moines, Washington) ", 0, 0, "Products & Services"
"Bank of America reportedly cutting jobs in commercial banking: Bank of America Corp. (NYSE: BAC), the largest... ", 0, 0, "Workplace"
"Bank of America needs to get with that mobile check depositing app thing that citi bank has.", 0, 1, "Products & Services"
"Bank of America Merrill Lynch Introduces iPad Application for Paymode-X®: In response to the rapid evolution of ... ", 0, 0, "Products & Services"
"RT @KrisTalk: NJ judges blast Bank of America over tactics ", 0, 0, "Governance"
"RT @ABC: Bank of America, Countrywide Whistleblower Kept 3-Year Secret ", 0, 0, "Governance"
"Former Bank of America executive indicted in bid-rigging case ", 0, 0, "Governance"
"El cártel de los Zetas usa el Bank of America para lavar dinero en EEUU: El FBI descubre que el cártel mexicano ... ", 0, 0, "Governance"
"@MarkGradwell yeah man but I work in Chester as a contractor at the offices of bank of America.", 0, 0, "Workplace"
"After years of hidden fees, maddening account changes and lots of lost money I've finally bid adieu to Bank of America #goodridence", 0, 5, "Products & Services"
"Unlike Bank of America and GMAC/Ally, Ing did not get involved with TARP or the UAW bailout.", 0, 0, "Governance"
"Valeri Henges liked NYSE:WPI $74.73 Watson to Present at the Bank of America Merrill Lynch 2012 Health Care… ", 0, 0, "Performance"
"The customers of Bank of America thank Dodd-Frank. Next discussion #happyhour", 0, 0, "Products & Services"
"Bank of America NA in #BocaRaton, #FL - ", 0, 0, "Products & Services"
"THANK YOU! so much to our Pinot Noir Sponsors:Applied MerchantBank of America U.S. TrustBB&amp;H Benefit Designs... ", 0, 0, "Citizenship"
"Bank of America reports second-quarter profit: (Reuters) - Bank of America Corp reported a second-quart...  #reuters", 0, 0, "Products & Services"
"Bank of America stepping up with these #BankAmeriDeals #NICE", 0, 0, "Products & Services"
"Getty Images: Occupy DC Protesters Sleep Outside Of Bank Of America Branch...", 0, 1, "Products & Services"
"TSYS in services deal with Bank of America - Atlanta Business Chronicle ", 0, 0, "Products & Services"
"They Suck RT @iKillBarbiess: Bank of America is fuckin me already w/ no lube &amp;amp; I ain’t got my check yet . The fuck??", 0, 0, "Products & Services"
"Bank of America CFO says Q2 2012 hasn’t been nearly as bad as Q2 2011 for investment banking activity ", 0, 0, "Products & Services"
"@skcdmd I work for Bank of America. Please send the email to abuse@bankofamerica.com. Thank you for taking time to report the phishing. ^bs", 0, 0, "Products & Services"
"From Team Santana: Last night at the Bank of America Pavilion in Boston, the band played a great show. Here's the... ", 3, 10, "Citizenship"
"FBI: Mexican cocaine-trafficking cartel used Bank of America accounts to hide money, invest illegal drug-trade proceeds in racehorses - WSJ", 0, 3, "Governance"
